,ch0,ch1
4772,0,0.0
4773,0,0.0
4774,0,0.0
4775,0,0.0
4776,0,0.0
4777,0,0.0
4778,0,0.0
4779,0,0.0
4780,0,0.0
4781,0,0.0
4782,0,0.0
4783,0,0.0
4784,0,0.0
4785,0,0.0
4786,0,0.0
4787,0,0.0
4788,0,0.0
4789,0,0.0
4790,0,0.0
4791,0,0.0
4792,0,0.0
4793,0,0.0
4794,0,0.0
4795,0,0.0
4796,0,0.0
4797,0,0.0
4798,0,0.0
4799,0,0.0
4800,0,0.0
4801,0,0.0
4802,0,0.0
4803,0,0.0
4804,0,0.0
4805,0,0.0
4806,0,0.0
4807,0,0.0
4808,0,0.0
4809,0,0.0
4810,0,0.0
4811,0,0.0
4812,0,0.0
4813,0,0.0
4814,0,0.0
4815,0,0.0
4816,0,0.0
4817,0,0.0
4818,0,0.0
4819,0,0.0
4820,0,0.0
4821,0,0.0
4822,0,0.0
4823,0,0.0
4824,0,0.0
4825,0,0.0
4826,0,0.0
4827,0,0.0
4828,0,0.0
4829,0,0.0
4830,0,0.0
4831,0,0.0
4832,0,0.0
4833,0,0.0
4834,0,0.0
4835,0,0.0
4836,0,0.0
4837,0,0.0
4838,0,0.0
4839,0,0.0
4840,0,0.0
4841,0,0.0
4842,0,0.0
4843,0,0.0
4844,0,0.0
4845,0,0.0
4846,0,0.0
4847,0,0.0
4848,0,0.0
4849,0,0.0
4850,0,0.0
4851,0,0.0
4852,0,0.0
4853,0,0.0
4854,0,0.0
4855,0,0.0
4856,0,0.0
4857,0,0.0
4858,0,0.0
4859,0,0.0
4860,0,0.0
4861,0,0.0
4862,0,0.0
4863,0,0.0
4864,0,0.0
4865,0,0.0
4866,0,0.0
4867,0,0.0
4868,0,0.0
4869,0,0.0
4870,1,0.0
4871,1,0.0
4872,1,0.0
4873,1,0.0
4874,1,0.0
4875,2,0.0
4876,2,0.0
4877,2,0.0
4878,2,0.0
4879,2,0.0
4880,2,0.0
4881,2,0.0
4882,3,0.0
4883,3,0.0
4884,4,0.0
4885,4,0.0
4886,4,0.0
4887,4,0.0
4888,4,0.0
4889,5,0.0
4890,5,0.0
4891,5,0.0
4892,5,0.0
4893,5,0.0
4894,5,0.0
4895,6,0.0
4896,6,0.0
4897,7,0.0
4898,7,0.0
4899,7,0.0
4900,7,0.0
4901,7,0.0
4902,8,0.0
4903,8,0.0
4904,8,0.0
4905,8,0.0
4906,9,0.0
4907,9,0.0
4908,9,0.0
4909,9,0.0
4910,9,0.0
4911,9,0.0
4912,9,0.0
4913,10,0.0
4914,10,0.0
4915,10,0.0
4916,10,0.0
4917,10,0.0
4918,10,0.0
4919,11,0.0
4920,10,0.0
4921,11,0.0
4922,11,0.0
4923,11,0.0
4924,12,0.0
4925,12,0.0
4926,12,0.0
4927,13,0.0
4928,13,0.0
4929,12,0.0
4930,14,0.0
4931,14,0.0
4932,14,0.0
4933,14,0.0
4934,14,0.0
4935,16,0.0
4936,16,0.0
4937,16,0.0
4938,16,0.0
4939,16,0.0
4940,16,0.0
4941,16,0.0
4942,16,0.0
4943,16,0.0
4944,16,0.0
4945,16,0.0
4946,16,0.0
4947,16,0.0
4948,17,0.0
4949,17,0.0
4950,17,0.0
4951,17,0.0
4952,18,0.0
4953,17,0.0
4954,17,0.0
4955,17,0.0
4956,18,0.0
4957,18,0.0
4958,18,0.0
4959,18,0.0
4960,18,0.0
4961,18,0.0
4962,19,0.0
4963,18,0.0
4964,19,0.0
4965,19,0.0
4966,19,0.0
4967,19,0.0
4968,19,0.0
4969,20,0.0
4970,20,0.0
4971,20,0.0
4972,20,0.0
4973,21,0.0
4974,20,0.0
4975,20,0.0
4976,21,0.0
4977,21,0.0
4978,21,0.0
4979,21,0.0
4980,21,0.0
4981,21,0.0
4982,21,0.0
4983,21,0.0
4984,21,0.0
4985,22,0.0
4986,22,0.0
4987,21,0.0
4988,23,0.0
4989,23,0.0
4990,23,0.0
4991,23,0.0
4992,23,0.0
4993,23,0.0
4994,23,0.0
4995,23,0.0
4996,23,0.0
4997,23,0.0
4998,24,0.0
4999,24,0.0
5000,24,0.0
5001,24,0.0
5002,24,0.0
5003,24,0.0
5004,24,0.0
5005,24,0.0
5006,24,0.0
5007,24,0.0
5008,25,0.0
5009,25,0.0
5010,24,0.0
5011,25,0.0
5012,25,0.0
5013,25,0.0
5014,25,0.0
5015,24,0.0
5016,25,0.0
5017,25,0.0
5018,25,0.0
5019,26,0.0
5020,25,0.0
5021,25,0.0
5022,26,0.0
5023,26,0.0
5024,25,0.0
5025,26,0.0
5026,26,0.0
5027,25,0.0
5028,26,0.0
5029,26,0.0
5030,26,0.0
5031,26,0.0
5032,26,0.0
5033,28,0.0
5034,26,0.0
5035,26,0.0
5036,26,0.0
5037,26,0.0
5038,26,0.0
5039,26,0.0
5040,26,0.0
5041,28,0.0
5042,28,0.0
5043,26,0.0
5044,26,0.0
5045,28,0.0
5046,28,0.0
5047,26,0.0
5048,26,0.0
5049,26,0.0
5050,28,0.0
5051,28,0.0
5052,28,0.0
5053,26,0.0
5054,26,0.0
5055,28,0.0
5056,28,0.0
5057,28,0.0
5058,26,0.0
5059,26,0.0
5060,28,0.0
5061,28,0.0
5062,28,0.0
5063,28,0.0
5064,26,0.0
5065,27,0.0
5066,28,0.0
5067,28,0.0
5068,28,0.0
5069,26,0.0
5070,28,0.0
5071,28,0.0
5072,28,0.0
5073,28,0.0
5074,28,0.0
5075,28,0.0
5076,28,0.0
5077,26,0.0
5078,28,0.0
5079,28,0.0
5080,28,0.0
5081,26,0.0
5082,26,0.0
5083,28,0.0
5084,28,0.0
5085,28,0.0
5086,28,0.0
5087,27,0.0
5088,26,0.0
5089,26,0.0
5090,26,0.0
5091,28,0.0
5092,28,0.0
5093,28,0.0
5094,28,0.0
5095,26,0.0
5096,26,0.0
5097,26,0.0
5098,28,0.0
5099,28,0.0
5100,26,0.0
5101,26,0.0
5102,26,0.0
5103,26,0.0
5104,26,0.0
5105,26,0.0
5106,28,0.0
5107,26,0.0
5108,26,0.0
5109,26,0.0
5110,26,0.0
5111,26,0.0
5112,26,0.0
5113,26,0.0
5114,26,0.0
5115,26,0.0
5116,26,0.0
5117,26,0.0
5118,26,0.0
5119,26,0.0
5120,26,0.0
5121,26,0.0
5122,26,0.0
5123,26,0.0
5124,26,0.0
5125,26,0.0
5126,26,0.0
5127,26,0.0
5128,24,0.0
5129,25,0.0
5130,26,0.0
5131,25,0.0
5132,25,0.0
5133,25,0.0
5134,24,0.0
5135,25,0.0
5136,25,0.0
5137,24,0.0
5138,25,0.0
5139,24,0.0
5140,24,0.0
5141,24,0.0
5142,24,0.0
5143,24,0.0
5144,24,0.0
5145,24,0.0
5146,24,0.0
5147,24,0.0
5148,23,0.0
5149,24,0.0
5150,23,0.0
5151,23,0.0
5152,23,0.0
5153,23,0.0
5154,23,0.0
5155,23,0.0
5156,22,0.0
5157,23,0.0
5158,22,0.0
5159,21,0.0
5160,21,0.0
5161,21,0.0
5162,21,0.0
5163,21,0.0
5164,21,0.0
5165,21,0.0
5166,20,0.0
5167,20,0.0
5168,20,0.0
5169,19,0.0
5170,20,0.0
5171,19,0.0
5172,19,0.0
5173,19,0.0
5174,19,0.0
5175,19,0.0
5176,18,0.0
5177,18,0.0
5178,18,0.0
5179,18,0.0
5180,18,0.0
5181,18,0.0
5182,17,0.0
5183,17,0.0
5184,17,0.0
5185,17,0.0
5186,17,0.0
5187,16,0.0
5188,16,0.0
5189,16,0.0
5190,16,0.0
5191,16,0.0
5192,16,0.0
5193,16,0.0
5194,16,0.0
5195,16,0.0
5196,16,0.0
5197,14,0.0
5198,14,0.0
5199,14,0.0
5200,14,0.0
5201,14,0.0
5202,14,0.0
5203,13,0.0
5204,13,0.0
5205,12,0.0
5206,12,0.0
5207,11,0.0
5208,11,0.0
5209,11,0.0
5210,11,0.0
5211,10,0.0
5212,10,0.0
5213,10,0.0
5214,10,0.0
5215,9,0.0
5216,9,0.0
5217,9,0.0
5218,9,0.0
5219,8,0.0
5220,8,0.0
5221,8,0.0
5222,8,0.0
5223,8,0.0
5224,7,0.0
5225,7,0.0
5226,7,0.0
5227,7,0.0
5228,7,0.0
5229,7,0.0
5230,5,0.0
5231,5,0.0
5232,5,0.0
5233,5,0.0
5234,5,0.0
5235,5,0.0
5236,4,0.0
5237,4,0.0
5238,4,0.0
5239,4,0.0
5240,3,0.0
5241,3,0.0
5242,2,0.0
5243,2,0.0
5244,2,0.0
5245,2,0.0
5246,2,0.0
5247,2,0.0
5248,1,0.0
5249,1,0.0
5250,1,0.0
5251,1,0.0
5252,1,0.0
5253,0,0.0
5254,0,0.0
5255,0,0.0
5256,0,0.0
5257,0,0.0
5258,0,0.0
5259,0,0.0
5260,0,0.0
5261,0,0.0
5262,0,0.0
5263,0,0.0
5264,0,0.0
5265,0,0.0
5266,0,0.0
5267,0,0.0
5268,0,0.0
5269,0,0.0
5270,0,0.0
5271,0,0.0
5272,0,0.0
5273,0,0.0
5274,0,0.0
5275,0,0.0
5276,0,0.0
5277,0,0.0
5278,0,0.0
5279,0,0.0
5280,0,0.0
5281,0,0.0
5282,0,0.0
5283,0,0.0
5284,0,0.0
5285,0,0.0
5286,0,0.0
5287,0,0.0
5288,0,0.0
5289,0,0.0
5290,0,0.0
5291,0,0.0
5292,0,0.0
5293,0,0.0
5294,0,0.0
5295,0,0.0
5296,0,0.0
5297,0,0.0
5298,0,0.0
5299,0,0.0
5300,0,0.0
5301,0,0.0
5302,0,0.0
5303,0,0.0
5304,0,0.0
5305,0,0.0
5306,0,0.0
5307,0,0.0
5308,0,0.0
5309,0,0.0
5310,0,0.0
5311,0,0.0
5312,0,0.0
5313,0,0.0
5314,0,0.0
5315,0,0.0
5316,0,0.0
5317,0,0.0
5318,0,0.0
5319,0,0.0
5320,0,0.0
5321,0,0.0
5322,0,0.0
5323,0,0.0
5324,0,0.0
5325,0,0.0
5326,0,0.0
5327,0,0.0
5328,0,0.0
5329,0,0.0
5330,0,0.0
5331,0,0.0
5332,0,0.0
5333,0,0.0
5334,0,0.0
5335,0,0.0
5336,0,0.0
5337,0,0.0
5338,0,0.0
5339,0,0.0
5340,0,0.0
5341,0,0.0
5342,0,0.0
5343,0,0.0
5344,0,0.0
5345,0,0.0
5346,0,0.0
5347,0,0.0
5348,0,0.0
5349,0,0.0
5350,0,0.0
5351,0,0.0
5352,0,0.0
5353,0,0.0
5354,0,0.0
5355,0,0.0
5356,0,0.0
5357,0,0.0
5358,0,0.0
5359,0,0.0
5360,0,0.0
5361,0,0.0
5362,0,0.0
5363,0,0.0
5364,0,0.0
5365,0,0.0
5366,0,0.0
5367,0,0.0
5368,0,0.0
5369,0,0.0
5370,0,0.0
5371,0,0.0
5372,0,0.0
5373,0,0.0
5374,0,0.0
5375,0,0.0
5376,0,0.0
5377,0,0.0
5378,0,0.0
5379,0,0.0
5380,0,0.0
5381,0,0.0
5382,0,0.0
5383,0,0.0
5384,0,0.0
5385,0,0.0
5386,0,0.0
5387,0,0.0
5388,0,0.0
5389,0,0.0
5390,0,0.0
5391,0,0.0
5392,0,0.0
5393,0,0.0
5394,0,0.0
5395,0,0.0
5396,0,0.0
5397,0,0.0
5398,0,0.0
5399,0,0.0
5400,0,0.0
5401,0,0.0
5402,0,0.0
5403,0,0.0
5404,0,0.0
5405,0,0.0
5406,0,0.0
5407,0,0.0
5408,0,0.0
5409,0,0.0
5410,0,0.0
5411,0,0.0
5412,0,0.0
5413,0,0.0
5414,0,0.0
5415,0,0.0
5416,0,0.0
5417,0,0.0
5418,0,0.0
5419,0,0.0
5420,0,0.0
5421,0,0.0
5422,0,0.0
5423,0,0.0
5424,0,0.0
5425,0,0.0
5426,0,0.0
5427,0,0.0
5428,0,0.0
5429,0,0.0
5430,0,0.0
5431,0,0.0
5432,0,0.0
5433,0,0.0
5434,0,0.0
5435,0,0.0
5436,0,0.0
5437,0,0.0
5438,0,0.0
5439,0,0.0
5440,0,0.0
5441,0,0.0
5442,0,0.0
5443,0,0.0
5444,0,0.0
5445,0,0.0
5446,0,0.0
5447,0,0.0
5448,0,0.0
5449,0,0.0
5450,0,0.0
5451,0,0.0
5452,0,0.0
5453,0,0.0
5454,0,0.0
5455,0,0.0
5456,0,0.0
5457,0,0.0
5458,0,0.0
5459,0,0.0
5460,0,0.0
5461,0,0.0
5462,0,0.0
5463,0,0.0
5464,0,0.0
5465,0,0.0
5466,0,0.0
5467,0,0.0
5468,0,0.0
5469,0,0.0
5470,0,0.0
5471,0,0.0
5472,0,0.0
5473,0,0.0
5474,0,0.0
5475,0,0.0
5476,0,0.0
5477,0,0.0
5478,0,0.0
5479,0,0.0
5480,0,0.0
5481,0,0.0
5482,0,0.0
5483,0,0.0
5484,0,0.0
5485,0,0.0
5486,0,0.0
5487,0,0.0
5488,0,0.0
5489,0,0.0
5490,0,0.0
5491,0,0.0
5492,0,0.0
5493,0,0.0
5494,0,0.0
5495,0,0.0
5496,0,0.0
5497,0,0.0
5498,0,0.0
5499,0,0.0
5500,0,0.0
5501,0,0.0
5502,0,0.0
5503,0,0.0
5504,0,0.0
5505,0,0.0
5506,0,0.0
5507,0,0.0
5508,0,0.0
5509,0,0.0
5510,0,0.0
5511,0,0.0
5512,0,0.0
5513,0,0.0
5514,0,0.0
5515,0,0.0
5516,0,0.0
5517,0,0.0
5518,0,0.0
5519,0,0.0
5520,0,0.0
5521,0,0.0
5522,0,0.0
5523,0,0.0
5524,0,0.0
5525,0,0.0
5526,0,0.0
5527,0,0.0
5528,0,0.0
5529,0,0.0
5530,0,0.0
5531,0,0.0
5532,0,0.0
5533,0,0.0
5534,0,0.0
5535,0,0.0
5536,0,0.0
5537,0,0.0
5538,0,0.0
5539,0,0.0
5540,0,0.0
5541,0,0.0
5542,0,0.0
5543,0,0.0
5544,0,0.0
5545,0,0.0
5546,0,0.0
5547,0,0.0
5548,0,0.0
5549,0,0.0
5550,0,0.0
5551,0,0.0
5552,0,0.0
5553,0,0.0
5554,0,0.0
5555,0,0.0
5556,0,0.0
5557,0,0.0
5558,0,0.0
5559,0,0.0
5560,0,0.0
5561,0,0.0
5562,0,0.0
5563,0,0.0
5564,0,0.0
5565,0,0.0
5566,0,0.0
5567,0,0.0
5568,0,0.0
5569,0,0.0
5570,0,0.0
5571,0,0.0
5572,0,0.0
5573,0,0.0
5574,0,0.0
5575,0,0.0
5576,0,0.0
5577,0,0.0
5578,0,0.0
5579,0,0.0
5580,0,0.0
5581,0,0.0
5582,0,0.0
5583,0,0.0
5584,0,0.0
5585,0,0.0
5586,0,0.0
5587,0,0.0
5588,0,0.0
5589,0,0.0
5590,0,0.0
5591,0,0.0
5592,0,0.0
5593,0,0.0
5594,0,0.0
5595,0,0.0
5596,0,0.0
5597,0,0.0
5598,0,0.0
5599,0,0.0
5600,0,0.0
5601,0,0.0
5602,0,0.0
5603,0,0.0
5604,0,0.0
5605,0,0.0
5606,0,0.0
5607,0,0.0
5608,0,0.0
5609,0,0.0
5610,0,0.0
5611,0,0.0
5612,0,0.0
5613,0,0.0
5614,0,0.0
5615,0,0.0
5616,0,0.0
5617,0,0.0
5618,0,0.0
5619,0,0.0
5620,0,0.0
5621,0,0.0
5622,0,0.0
5623,0,0.0
5624,0,0.0
5625,0,0.0
5626,0,0.0
5627,0,0.0
5628,0,0.0
5629,0,0.0
5630,0,0.0
5631,0,0.0
5632,0,0.0
5633,0,0.0
5634,0,0.0
5635,0,0.0
5636,0,0.0
5637,0,0.0
5638,0,0.0
5639,0,0.0
5640,0,0.0
5641,0,0.0
5642,0,0.0
5643,0,0.0
5644,0,0.0
5645,0,0.0
5646,0,0.0
5647,0,0.0
5648,0,0.0
5649,0,0.0
5650,0,0.0
5651,0,0.0
5652,0,0.0
5653,0,0.0
5654,0,0.0
5655,0,0.0
5656,0,0.0
5657,0,0.0
5658,0,0.0
5659,0,0.0
5660,0,0.0
5661,0,0.0
5662,0,0.0
5663,0,0.0
5664,0,0.0
5665,0,0.0
5666,0,0.0
5667,0,0.0
5668,0,0.0
5669,0,0.0
5670,0,0.0
5671,0,0.0
5672,0,0.0
5673,0,0.0
5674,0,0.0
5675,0,0.0
5676,0,0.0
5677,0,0.0
5678,0,0.0
5679,0,0.0
5680,0,0.0
5681,0,0.0
5682,0,0.0
5683,1,0.0
5684,1,0.0
5685,1,0.0
5686,1,0.0
5687,2,0.0
5688,1,0.0
5689,2,0.0
5690,2,0.0
5691,2,0.0
5692,2,0.0
5693,2,0.0
5694,2,0.0
5695,2,0.0
5696,3,0.0
5697,4,0.0
5698,4,0.0
5699,4,0.0
5700,4,0.0
5701,5,0.0
5702,5,0.0
5703,5,0.0
5704,5,0.0
5705,5,0.0
5706,5,0.0
5707,5,0.0
5708,6,0.0
5709,5,0.0
5710,7,0.0
5711,7,0.0
5712,7,0.0
5713,7,0.0
5714,7,0.0
5715,7,0.0
5716,8,0.0
5717,7,0.0
5718,8,0.0
5719,8,0.0
5720,8,0.0
5721,9,0.0
5722,8,0.0
5723,9,0.0
5724,9,0.0
5725,9,0.0
5726,9,0.0
5727,9,0.0
5728,10,0.0
5729,10,0.0
5730,10,0.0
5731,10,0.0
5732,10,0.0
5733,10,0.0
5734,10,0.0
5735,11,0.0
5736,11,0.0
5737,11,0.0
5738,12,0.0
5739,12,0.0
5740,12,0.0
5741,13,0.0
5742,14,0.0
5743,14,0.0
5744,13,0.0
5745,14,0.0
5746,14,0.0
5747,14,0.0
5748,14,0.0
5749,14,0.0
5750,16,0.0
5751,16,0.0
5752,16,0.0
5753,16,0.0
5754,16,0.0
5755,16,0.0
5756,16,0.0
5757,16,0.0
5758,16,0.0
5759,16,0.0
5760,17,0.0
5761,17,0.0
5762,16,0.0
5763,17,0.0
5764,17,0.0
5765,17,0.0
5766,17,0.0
5767,17,0.0
5768,18,0.0
5769,18,0.0
5770,18,0.0
5771,18,0.0
5772,18,0.0
5773,18,0.0
5774,18,0.0
5775,18,0.0
5776,19,0.0
5777,19,0.0
5778,18,0.0
5779,19,0.0
5780,19,0.0
5781,19,0.0
5782,20,0.0
5783,20,0.0
5784,19,0.0
5785,20,0.0
5786,20,0.0
5787,20,0.0
5788,20,0.0
5789,21,0.0
5790,21,0.0
5791,21,0.0
5792,21,0.0
5793,21,0.0
5794,21,0.0
5795,21,0.0
5796,21,0.0
5797,21,0.0
5798,21,0.0
5799,22,0.0
5800,21,0.0
5801,21,0.0
5802,22,0.0
5803,23,0.0
5804,22,0.0
5805,23,0.0
5806,23,0.0
5807,23,0.0
5808,23,0.0
5809,23,0.0
5810,23,0.0
5811,23,0.0
5812,23,0.0
5813,24,0.0
5814,24,0.0
5815,24,0.0
5816,24,0.0
5817,24,0.0
5818,24,0.0
5819,24,0.0
5820,24,0.0
5821,25,0.0
5822,24,0.0
5823,25,0.0
5824,25,0.0
5825,24,0.0
5826,25,0.0
5827,25,0.0
5828,25,0.0
5829,25,0.0
5830,25,0.0
5831,25,0.0
5832,25,0.0
5833,26,0.0
5834,25,0.0
5835,25,0.0
5836,25,0.0
5837,26,0.0
5838,26,0.0
5839,26,0.0
5840,26,0.0
5841,26,0.0
5842,26,0.0
5843,26,0.0
5844,26,0.0
5845,26,0.0
5846,26,0.0
5847,26,0.0
5848,26,0.0
5849,26,0.0
5850,26,0.0
5851,26,0.0
5852,26,0.0
5853,28,0.0
5854,26,0.0
5855,26,0.0
5856,28,0.0
5857,26,0.0
5858,26,0.0
5859,26,0.0
5860,28,0.0
5861,28,0.0
5862,28,0.0
5863,28,0.0
5864,26,0.0
5865,28,0.0
5866,28,0.0
5867,26,0.0
5868,27,0.0
5869,26,0.0
5870,28,0.0
5871,28,0.0
5872,28,0.0
5873,26,0.0
5874,28,0.0
5875,28,0.0
5876,28,0.0
5877,26,0.0
5878,28,0.0
5879,28,0.0
5880,28,0.0
5881,28,0.0
5882,28,0.0
5883,28,0.0
5884,28,0.0
5885,28,0.0
5886,26,0.0
5887,28,0.0
5888,28,0.0
5889,28,0.0
5890,28,0.0
5891,26,0.0
5892,28,0.0
5893,28,0.0
5894,28,0.0
5895,28,0.0
5896,28,0.0
5897,28,0.0
5898,26,0.0
5899,27,0.0
5900,28,0.0
5901,27,0.0
5902,28,0.0
5903,26,0.0
5904,27,0.0
5905,26,0.0
5906,26,0.0
5907,26,0.0
5908,28,0.0
5909,28,0.0
5910,28,0.0
5911,26,0.0
5912,26,0.0
5913,26,0.0
5914,26,0.0
5915,27,0.0
5916,26,0.0
5917,26,0.0
5918,26,0.0
5919,26,0.0
5920,26,0.0
5921,26,0.0
5922,26,0.0
5923,26,0.0
5924,26,0.0
5925,26,0.0
5926,26,0.0
5927,26,0.0
5928,26,0.0
5929,26,0.0
5930,26,0.0
5931,26,0.0
5932,26,0.0
5933,26,0.0
5934,26,0.0
5935,26,0.0
5936,26,0.0
5937,26,0.0
5938,26,0.0
5939,26,0.0
5940,25,0.0
5941,26,0.0
5942,25,0.0
5943,25,0.0
5944,25,0.0
5945,25,0.0
5946,25,0.0
5947,25,0.0
5948,25,0.0
5949,25,0.0
5950,24,0.0
5951,24,0.0
5952,25,0.0
5953,24,0.0
5954,24,0.0
5955,24,0.0
5956,24,0.0
5957,24,0.0
5958,24,0.0
5959,24,0.0
5960,24,0.0
5961,24,0.0
5962,24,0.0
5963,23,0.0
5964,23,0.0
5965,23,0.0
5966,23,0.0
5967,23,0.0
5968,23,0.0
5969,23,0.0
5970,23,0.0
5971,21,0.0
5972,21,0.0
5973,21,0.0
5974,21,0.0
5975,21,0.0
5976,21,0.0
5977,21,0.0
5978,20,0.0
5979,21,0.0
5980,20,0.0
5981,20,0.0
5982,20,0.0
5983,19,0.0
5984,19,0.0
5985,19,0.0
5986,19,0.0
5987,19,0.0
5988,19,0.0
5989,18,0.0
5990,18,0.0
5991,18,0.0
5992,18,0.0
5993,18,0.0
5994,18,0.0
5995,18,0.0
5996,17,0.0
5997,17,0.0
5998,17,0.0
5999,17,0.0
6000,17,0.0
6001,16,0.0
6002,16,0.0
6003,16,0.0
6004,16,0.0
6005,16,0.0
6006,16,0.0
6007,16,0.0
6008,16,0.0
6009,16,0.0
6010,15,0.0
6011,14,0.0
6012,14,0.0
6013,14,0.0
6014,14,0.0
6015,14,0.0
6016,13,0.0
6017,12,0.0
6018,12,0.0
6019,12,0.0
6020,11,0.0
6021,11,0.0
6022,11,0.0
6023,11,0.0
6024,11,0.0
6025,10,0.0
6026,11,0.0
6027,10,0.0
6028,10,0.0
6029,10,0.0
6030,9,0.0
6031,9,0.0
6032,9,0.0
6033,9,0.0
6034,8,0.0
6035,8,0.0
6036,8,0.0
6037,8,0.0
6038,8,0.0
6039,7,0.0
6040,7,0.0
6041,7,0.0
6042,7,0.0
6043,5,0.0
6044,6,0.0
6045,5,0.0
6046,5,0.0
6047,5,0.0
6048,5,0.0
6049,5,0.0
6050,5,0.0
6051,4,0.0
6052,4,0.0
6053,4,0.0
6054,4,0.0
6055,2,0.0
6056,3,0.0
6057,2,0.0
6058,2,0.0
6059,2,0.0
6060,2,0.0
6061,2,0.0
6062,2,0.0
6063,1,0.0
6064,1,0.0
6065,1,0.0
6066,1,0.0
6067,0,0.0
6068,0,0.0
6069,0,0.0
6070,0,0.0
6071,0,0.0
6072,0,0.0
6073,0,0.0
6074,0,0.0
6075,0,0.0
6076,0,0.0
6077,0,0.0
6078,0,0.0
6079,0,0.0
6080,0,0.0
6081,0,0.0
6082,0,0.0
6083,0,0.0
6084,0,0.0
6085,0,0.0
6086,0,0.0
6087,0,0.0
6088,0,0.0
6089,0,0.0
6090,0,0.0
6091,0,0.0
6092,0,0.0
6093,0,0.0
6094,0,0.0
6095,0,0.0
6096,0,0.0
6097,0,0.0
6098,0,0.0
6099,0,0.0
6100,0,0.0
6101,0,0.0
6102,0,0.0
6103,0,0.0
6104,0,0.0
6105,0,0.0
6106,0,0.0
6107,0,0.0
6108,0,0.0
6109,0,0.0
6110,0,0.0
6111,0,0.0
6112,0,0.0
6113,0,0.0
6114,0,0.0
6115,0,0.0
6116,0,0.0
6117,0,0.0
6118,0,0.0
6119,0,0.0
6120,0,0.0
6121,0,0.0
6122,0,0.0
6123,0,0.0
6124,0,0.0
6125,0,0.0
6126,0,0.0
6127,0,0.0
6128,0,0.0
6129,0,0.0
6130,0,0.0
6131,0,0.0
6132,0,0.0
6133,0,0.0
6134,0,0.0
6135,0,0.0
6136,0,0.0
6137,0,0.0
6138,0,0.0
6139,0,0.0
6140,0,0.0
6141,0,0.0
6142,0,0.0
6143,0,0.0
6144,0,0.0
6145,0,0.0
6146,0,0.0
6147,0,0.0
6148,0,0.0
6149,0,0.0
6150,0,0.0
6151,0,0.0
6152,0,0.0
6153,0,0.0
6154,0,0.0
6155,0,0.0
6156,0,0.0
6157,0,0.0
6158,0,0.0
6159,0,0.0
6160,0,0.0
6161,0,0.0
6162,0,0.0
6163,0,0.0
6164,0,0.0
6165,0,0.0
6166,0,0.0
6167,0,0.0
6168,0,0.0
6169,0,0.0
6170,0,0.0
6171,0,0.0
6172,0,0.0
6173,0,0.0
6174,0,0.0
6175,0,0.0
6176,0,0.0
6177,0,0.0
6178,0,0.0
6179,0,0.0
6180,0,0.0
6181,0,0.0
6182,0,0.0
6183,0,0.0
6184,0,0.0
6185,0,0.0
6186,0,0.0
6187,0,0.0
6188,0,0.0
6189,0,0.0
6190,0,0.0
6191,0,0.0
6192,0,0.0
6193,0,0.0
6194,0,0.0
6195,0,0.0
6196,0,0.0
6197,0,0.0
6198,0,0.0
6199,0,0.0
6200,0,0.0
6201,0,0.0
6202,0,0.0
6203,0,0.0
6204,0,0.0
6205,0,0.0
6206,0,0.0
6207,0,0.0
6208,0,0.0
6209,0,0.0
6210,0,0.0
6211,0,0.0
6212,0,0.0
6213,0,0.0
6214,0,0.0
6215,0,0.0
6216,0,0.0
6217,0,0.0
6218,0,0.0
6219,0,0.0
6220,0,0.0
6221,0,0.0
6222,0,0.0
6223,0,0.0
6224,0,0.0
6225,0,0.0
6226,0,0.0
6227,0,0.0
6228,0,0.0
6229,0,0.0
6230,0,0.0
6231,0,0.0
6232,0,0.0
6233,0,0.0
6234,0,0.0
6235,0,0.0
6236,0,0.0
6237,0,0.0
6238,0,0.0
6239,0,0.0
6240,0,0.0
6241,0,0.0
6242,0,0.0
6243,0,0.0
6244,0,0.0
6245,0,0.0
6246,0,0.0
6247,0,0.0
6248,0,0.0
6249,0,0.0
6250,0,0.0
6251,0,0.0
6252,0,0.0
6253,0,0.0
6254,0,0.0
6255,0,0.0
6256,0,0.0
6257,0,0.0
6258,0,0.0
6259,0,0.0
6260,0,0.0
6261,0,0.0
6262,0,0.0
6263,0,0.0
6264,0,0.0
6265,0,0.0
6266,0,0.0
6267,0,0.0
6268,0,0.0
6269,0,0.0
6270,0,0.0
6271,0,0.0
6272,0,0.0
6273,0,0.0
6274,0,0.0
6275,0,0.0
6276,0,0.0
6277,0,0.0
6278,0,0.0
6279,0,0.0
6280,0,0.0
6281,0,0.0
6282,0,0.0
6283,0,0.0
6284,0,0.0
6285,0,0.0
6286,0,0.0
6287,0,0.0
6288,0,0.0
6289,0,0.0
6290,0,0.0
6291,0,0.0
6292,0,0.0
6293,0,0.0
6294,0,0.0
6295,0,0.0
6296,0,0.0
6297,0,0.0
6298,0,0.0
6299,0,0.0
6300,0,0.0
6301,0,0.0
6302,0,0.0
6303,0,0.0
6304,0,0.0
6305,0,0.0
6306,0,0.0
6307,0,0.0
6308,0,0.0
6309,0,0.0
6310,0,0.0
6311,0,0.0
6312,0,0.0
6313,0,0.0
6314,0,0.0
6315,0,0.0
6316,0,0.0
6317,0,0.0
6318,0,0.0
6319,0,0.0
6320,0,0.0
6321,0,0.0
6322,0,0.0
6323,0,0.0
6324,0,0.0
6325,0,0.0
